Order Date,Customer Name,Region,Category,Sales,Profit,Month,year
2019-04-07,Erin Smith,East,Office Supplies,37.94,18.2112,4,2019
2019-04-07,Alan Shonely,East,Office Supplies,33.528,2.5146,4,2019
2019-04-07,Alan Shonely,East,Office Supplies,36.744,3.6744,4,2019
2019-04-08,Jeremy Lonsdale,East,Furniture,388.704,-4.8588,4,2019
2019-04-08,Jeremy Lonsdale,East,Office Supplies,8.26,3.7996,4,2019
2019-04-08,Jeremy Lonsdale,East,Office Supplies,17.04,6.9864,4,2019
2019-04-08,Jeremy Lonsdale,East,Office Supplies,34.4,15.824,4,2019
2019-04-08,Logan Currie,West,Office Supplies,20.04,9.6192,4,2019
2019-04-08,Logan Currie,West,Office Supplies,64.96,2.5984,4,2019
2019-04-08,Logan Currie,West,Office Supplies,12.96,6.2208,4,2019
2019-04-08,Zuschuss Carroll,Central,Technology,431.928,64.7892,4,2019
2019-04-08,Zuschuss Carroll,Central,Furniture,95.984,-4.1136,4,2019
2019-04-08,Zuschuss Carroll,Central,Office Supplies,1088.792,-1850.9464,4,2019
2019-04-08,Eugene Hildebrand,East,Office Supplies,8.872,3.2161,4,2019
2019-04-08,Eugene Hildebrand,East,Office Supplies,121.104,-100.92,4,2019
2019-04-08,Clytie Kelty,West,Furniture,24.7,10.374,4,2019
2019-04-08,Patrick Gardner,South,Office Supplies,17.92,8.6016,4,2019
2019-04-08,Raymond Messe,South,Furniture,354.9,88.725,4,2019
2019-04-08,Christine Kargatis,South,Office Supplies,30.0,14.4,4,2019
2019-04-08,Christine Kargatis,South,Office Supplies,25.92,12.7008,4,2019
2019-04-08,Christine Kargatis,South,Furniture,159.92,31.984,4,2019
2019-04-09,Edward Becker,West,Office Supplies,35.352,12.8151,4,2019
2019-04-09,Sean Wendt,Central,Technology,517.9,134.654,4,2019
2019-04-09,Sean Wendt,Central,Office Supplies,5.28,2.4288,4,2019
2019-04-09,Herbert Flentye,West,Furniture,556.665,6.549,4,2019
2019-04-10,Justin Ritter,East,Office Supplies,8.904,-6.5296,4,2019
2019-04-10,Filia McAdams,West,Office Supplies,12.96,6.2208,4,2019
2019-04-10,Filia McAdams,West,Office Supplies,23.2,8.12,4,2019
2019-04-10,Brian Thompson,West,Office Supplies,113.76,44.3664,4,2019
2019-04-10,Brian Thompson,West,Office Supplies,579.51,81.1314,4,2019
2019-04-10,Brian Thompson,West,Office Supplies,150.66,6.0264,4,2019
2019-04-10,Brian Thompson,West,Office Supplies,48.032,15.6104,4,2019
2019-04-10,Quincy Jones,Central,Office Supplies,13.568,3.2224,4,2019
2019-04-12,Brian Dahlen,South,Furniture,343.92,75.6624,4,2019
2019-04-12,Brian Dahlen,South,Office Supplies,40.99,20.0851,4,2019
2019-04-12,Brian Dahlen,South,Office Supplies,63.9,28.755,4,2019
2019-04-12,Beth Paige,West,Furniture,638.288,-31.9144,4,2019
2019-04-12,Beth Paige,West,Office Supplies,13.208,4.6228,4,2019
2019-04-12,Jason Fortune-,West,Office Supplies,19.44,9.3312,4,2019
2019-04-12,Jason Fortune-,West,Furniture,194.352,-36.441,4,2019
2019-04-12,Jason Fortune-,West,Office Supplies,36.624,13.734,4,2019
2019-04-12,Thomas Boland,South,Office Supplies,129.552,-22.6716,4,2019
2019-04-12,Thomas Boland,South,Office Supplies,51.984,-5.1984,4,2019
2019-04-12,Thomas Boland,South,Office Supplies,10.272,3.4668,4,2019
2019-04-13,Susan Pistek,West,Office Supplies,6.12,2.8764,4,2019
2019-04-14,Philip Brown,West,Furniture,383.8,38.38,4,2019
2019-04-14,Kean Takahito,West,Furniture,933.536,105.0228,4,2019
2019-04-14,Kean Takahito,West,Office Supplies,42.976,4.2976,4,2019
2019-04-14,Tom Boeckenhauer,South,Office Supplies,81.2,12.18,4,2019
2019-04-14,Jill Matthias,East,Office Supplies,25.06,11.7782,4,2019
2019-04-15,Ross Baird,South,Office Supplies,189.588,-145.3508,4,2019
2019-04-15,Ross Baird,South,Technology,408.744,76.6395,4,2019
2019-04-15,Ross Baird,South,Technology,291.96,54.7425,4,2019
2019-04-15,Ross Baird,South,Office Supplies,4.768,-0.7748,4,2019
2019-04-15,Bill Donatelli,West,Furniture,1121.568,0.0,4,2019
2019-04-15,Muhammed Yedwab,Central,Office Supplies,33.488,5.8604,4,2019
2019-04-15,Muhammed Yedwab,Central,Office Supplies,8.04,2.9145,4,2019
2019-04-15,Julie Kriz,West,Office Supplies,143.7,68.976,4,2019
2019-04-16,Arthur Prichep,South,Office Supplies,12.84,3.7236,4,2019
2019-04-16,Bill Shonely,East,Technology,9099.93,2365.9818,4,2019
2019-04-16,Bill Shonely,East,Furniture,9.96,3.2868,4,2019
2019-04-16,Bill Shonely,East,Office Supplies,25.3,11.891,4,2019
2019-04-16,Bryan Mills,West,Office Supplies,28.8,0.864,4,2019
2019-04-16,Pete Kriz,South,Technology,35.168,8.3524,4,2019
2019-04-16,Pete Kriz,South,Office Supplies,123.088,40.0036,4,2019
2019-04-17,Ben Ferrer,South,Technology,36.792,4.1391,4,2019
2019-04-17,Ben Ferrer,South,Furniture,18.624,6.2856,4,2019
2019-04-17,Sean Wendt,Central,Office Supplies,29.05,9.0055,4,2019
2019-04-17,Jessica Myrick,West,Furniture,257.499,24.2352,4,2019
2019-04-17,Charles Sheldon,South,Furniture,79.12,13.846,4,2019
2019-04-18,Clay Rozendal,Central,Office Supplies,230.376,-48.9549,4,2019
2019-04-18,Clay Rozendal,Central,Office Supplies,9.664,3.2616,4,2019
2019-04-18,Roy Französisch,South,Office Supplies,203.92,55.0584,4,2019
2019-04-18,Roy Französisch,South,Technology,29.56,7.9812,4,2019
2019-04-18,Thea Hudgings,Central,Furniture,344.372,-93.4724,4,2019
2019-04-18,Thea Hudgings,Central,Office Supplies,1554.936,77.7468,4,2019
2019-04-18,Thea Hudgings,Central,Furniture,127.88,-67.137,4,2019
2019-04-18,Cindy Schnelling,East,Office Supplies,6.99,2.0271,4,2019
2019-04-18,Cindy Schnelling,East,Office Supplies,6.84,1.8468,4,2019
2019-04-19,Gary Mitchum,East,Furniture,205.176,-58.1332,4,2019
2019-04-19,Gary Mitchum,East,Office Supplies,419.4,146.79,4,2019
2019-04-19,Jas O'Carroll,West,Technology,39.96,12.987,4,2019
2019-04-19,Jas O'Carroll,West,Office Supplies,5.46,1.5288,4,2019
2019-04-19,Jas O'Carroll,West,Office Supplies,73.2,21.228,4,2019
2019-04-19,Jas O'Carroll,West,Office Supplies,5.84,1.971,4,2019
2019-04-19,Jas O'Carroll,West,Office Supplies,22.72,10.224,4,2019
2019-04-19,Jas O'Carroll,West,Office Supplies,9.336,3.2676,4,2019
2019-04-19,Kunst Miller,East,Technology,25.98,0.7794,4,2019
2019-04-19,Kunst Miller,East,Office Supplies,3.28,1.476,4,2019
2019-04-19,Kunst Miller,East,Office Supplies,459.88,13.7964,4,2019
2019-04-19,Kunst Miller,East,Office Supplies,7.76,2.2504,4,2019
2019-04-19,Kunst Miller,East,Office Supplies,71.96,17.99,4,2019
2019-04-19,Kunst Miller,East,Office Supplies,54.9,15.372,4,2019
2019-04-19,Kunst Miller,East,Office Supplies,9.28,3.248,4,2019
2019-04-21,Sibella Parks,Central,Office Supplies,102.336,-12.792,4,2019
2019-04-21,Sibella Parks,Central,Office Supplies,48.792,-126.8592,4,2019
2019-04-21,Sibella Parks,Central,Office Supplies,44.848,-67.272,4,2019
2019-04-21,Duane Noonan,West,Office Supplies,8.32,2.808,4,2019
2019-04-21,Brian Thompson,East,Office Supplies,15.48,4.4892,4,2019
2019-04-21,Brian Thompson,East,Office Supplies,51.84,24.8832,4,2019
2019-04-22,Tanja Norvell,West,Furniture,23.56,7.068,4,2019
2019-04-22,Tanja Norvell,West,Furniture,1272.63,-814.4832,4,2019
2019-04-22,Tanja Norvell,West,Office Supplies,28.485,-20.889,4,2019
2019-04-22,Tanja Norvell,West,Office Supplies,185.376,-34.758,4,2019
2019-04-22,Tanja Norvell,West,Office Supplies,78.272,5.8704,4,2019
2019-04-22,Ed Ludwig,Central,Furniture,86.62,8.662,4,2019
2019-04-22,Tonja Turnell,Central,Office Supplies,23.952,2.3952,4,2019
2019-04-22,Paul Gonzalez,West,Furniture,31.56,10.4148,4,2019
2019-04-22,Michael Moore,East,Office Supplies,32.13,8.3538,4,2019
2019-04-22,Michael Moore,East,Office Supplies,2.88,0.8064,4,2019
2019-04-23,Grace Kelly,West,Office Supplies,251.52,81.744,4,2019
2019-04-23,Grace Kelly,West,Technology,99.99,34.9965,4,2019
2019-04-23,Heather Kirkland,South,Office Supplies,36.24,11.325,4,2019
2019-04-23,Max Jones,East,Office Supplies,108.336,37.9176,4,2019
2019-04-23,Max Jones,East,Office Supplies,55.92,6.291,4,2019
2019-04-23,Max Jones,East,Office Supplies,78.304,29.364,4,2019
2019-04-23,Art Ferguson,West,Office Supplies,18.088,6.5569,4,2019
2019-04-23,Art Ferguson,West,Office Supplies,71.97,35.985,4,2019
2019-04-24,Cathy Armstrong,Central,Technology,258.696,64.674,4,2019
2019-04-24,Jack Lebron,West,Office Supplies,3.984,1.3944,4,2019
2019-04-24,Craig Leslie,West,Office Supplies,15.552,5.4432,4,2019
2019-04-24,Craig Leslie,West,Furniture,1325.76,149.148,4,2019
2019-04-24,Craig Leslie,West,Office Supplies,3.108,-2.1756,4,2019
2019-04-25,John Lucas,East,Technology,82.8,-20.7,4,2019
2019-04-25,John Lucas,East,Office Supplies,20.724,-13.816,4,2019
2019-04-25,John Lucas,East,Office Supplies,4.896,-3.4272,4,2019
2019-04-26,Dennis Bolton,East,Furniture,434.646,62.7822,4,2019
2019-04-28,Nona Balk,Central,Technology,369.576,41.5773,4,2019
2019-04-28,Nona Balk,Central,Office Supplies,15.712,5.6956,4,2019
2019-04-28,Erica Hernandez,West,Office Supplies,29.472,9.9468,4,2019
2019-04-28,Bill Overfelt,West,Furniture,41.568,2.598,4,2019
2019-04-28,Rob Beeghly,Central,Furniture,30.344,-31.8612,4,2019
2019-04-30,John Lee,East,Office Supplies,7.712,2.7956,4,2019
2019-04-30,Ben Ferrer,Central,Furniture,22.608,-10.1736,4,2019
2019-04-30,Ken Dana,West,Furniture,111.888,22.3776,4,2019
2019-05-01,Herbert Flentye,South,Office Supplies,3.984,1.2948,5,2019
2019-05-01,Herbert Flentye,South,Furniture,370.62,-142.071,5,2019
2019-05-01,Herbert Flentye,South,Office Supplies,2.742,-2.0108,5,2019
2019-05-01,Chris McAfee,South,Office Supplies,109.92,53.8608,5,2019
2019-05-01,Chris McAfee,South,Office Supplies,19.44,9.3312,5,2019
2019-05-01,Chris McAfee,South,Office Supplies,11.16,4.3524,5,2019
2019-05-02,Bryan Davis,Central,Office Supplies,86.352,5.397,5,2019
2019-05-02,Cindy Chapman,East,Office Supplies,44.94,12.5832,5,2019
2019-05-02,Cindy Chapman,East,Office Supplies,45.576,15.9516,5,2019
2019-05-02,Dan Lawera,South,Furniture,187.056,11.691,5,2019
2019-05-02,Adam Shillingsburg,Central,Office Supplies,18.936,-3.7872,5,2019
2019-05-02,Adam Shillingsburg,Central,Office Supplies,12.672,-3.168,5,2019
2019-05-02,Adam Shillingsburg,Central,Office Supplies,5.04,1.764,5,2019
2019-05-02,Nick Radford,Central,Furniture,366.744,-110.0232,5,2019
2019-05-02,Edward Hooks,East,Furniture,12.56,4.0192,5,2019
2019-05-02,Edward Hooks,East,Office Supplies,90.48,33.93,5,2019
2019-05-02,Edward Hooks,East,Office Supplies,13.08,6.0168,5,2019
2019-05-02,Edward Hooks,East,Furniture,214.7,83.733,5,2019
2019-05-03,Christy Brittain,Central,Office Supplies,2.182,-3.6003,5,2019
2019-05-03,Christy Brittain,Central,Office Supplies,27.384,2.7384,5,2019
2019-05-03,Christy Brittain,Central,Office Supplies,26.406,-71.2962,5,2019
2019-05-03,Susan MacKendrick,East,Technology,132.52,34.7865,5,2019
2019-05-03,Susan MacKendrick,East,Office Supplies,195.64,-44.019,5,2019
2019-05-03,Susan MacKendrick,East,Furniture,51.968,10.3936,5,2019
2019-05-03,Susan MacKendrick,East,Technology,431.976,-75.5958,5,2019
2019-05-03,Susan MacKendrick,East,Technology,224.937,-164.9538,5,2019
2019-05-03,Susan MacKendrick,East,Office Supplies,6.0,2.1,5,2019
2019-05-05,Natalie DeCherney,South,Office Supplies,79.14,36.4044,5,2019
2019-05-05,Patrick Jones,South,Office Supplies,14.352,5.2026,5,2019
2019-05-05,Barry Franz,West,Office Supplies,5.98,1.0166,5,2019
2019-05-05,Barry Franz,West,Technology,246.168,21.5397,5,2019
2019-05-05,Darrin Martin,West,Office Supplies,6.72,2.352,5,2019
2019-05-05,Darrin Martin,West,Furniture,298.776,7.4694,5,2019
2019-05-05,Zuschuss Donatelli,South,Furniture,16.72,3.344,5,2019
2019-05-05,Amy Hunt,West,Furniture,71.088,-1.7772,5,2019
2019-05-05,Lindsay Williams,West,Furniture,1685.88,320.3172,5,2019
2019-05-05,Lindsay Williams,West,Office Supplies,5.728,2.0048,5,2019
2019-05-05,Rick Bensley,South,Office Supplies,93.248,31.4712,5,2019
2019-05-05,Rick Bensley,South,Technology,177.48,19.9665,5,2019
2019-05-06,Brad Eason,East,Office Supplies,7.216,1.7138,5,2019
2019-05-06,Brad Eason,East,Office Supplies,49.568,15.49,5,2019
2019-05-06,Brad Eason,East,Furniture,54.712,11.6263,5,2019
2019-05-06,Art Ferguson,Central,Office Supplies,3.208,-5.2932,5,2019
2019-05-06,Art Ferguson,Central,Technology,26.176,-3.272,5,2019
2019-05-06,Brad Eason,Central,Office Supplies,54.48,15.2544,5,2019
2019-05-06,Gene McClure,West,Furniture,41.6,14.144,5,2019
2019-05-07,Caroline Jumper,East,Office Supplies,85.232,30.8966,5,2019
2019-05-07,Caroline Jumper,East,Office Supplies,44.4,22.2,5,2019
2019-05-07,Caroline Jumper,East,Furniture,442.764,59.0352,5,2019
2019-05-07,Caroline Jumper,East,Technology,3999.95,1159.9855,5,2019
2019-05-07,Caroline Jumper,East,Technology,199.95,21.9945,5,2019
2019-05-07,Caroline Jumper,East,Furniture,63.68,28.0192,5,2019
2019-05-08,George Bell,East,Furniture,211.96,42.392,5,2019
2019-05-08,Clay Ludtke,East,Office Supplies,1006.056,88.0299,5,2019
2019-05-08,Clay Ludtke,East,Office Supplies,10.688,3.7408,5,2019
2019-05-08,Clay Ludtke,East,Office Supplies,10.368,3.6288,5,2019
2019-05-08,Clay Ludtke,East,Office Supplies,25.12,1.57,5,2019
2019-05-08,Clay Ludtke,East,Technology,58.112,7.264,5,2019
2019-05-08,Trudy Brown,West,Office Supplies,17.94,8.073,5,2019
2019-05-09,Sonia Sunley,West,Technology,93.98,13.1572,5,2019
2019-05-09,Julia West,East,Office Supplies,9.344,3.504,5,2019
2019-05-09,Julia West,East,Office Supplies,79.36,9.92,5,2019
2019-05-09,Paul Stevenson,East,Office Supplies,8.0,3.44,5,2019
2019-05-09,Ricardo Sperren,West,Office Supplies,32.04,14.418,5,2019
2019-05-09,Mick Brown,Central,Technology,19.136,1.9136,5,2019
2019-05-09,Thea Hendricks,South,Office Supplies,27.86,9.1938,5,2019
2019-05-09,Cynthia Voltz,Central,Office Supplies,856.656,107.082,5,2019
2019-05-09,Cynthia Voltz,Central,Office Supplies,13.184,-20.4352,5,2019
2019-05-09,Cynthia Voltz,Central,Office Supplies,48.784,-131.7168,5,2019
2019-05-09,Cynthia Voltz,Central,Office Supplies,76.64,26.824,5,2019
2019-05-09,Cynthia Voltz,Central,Office Supplies,18.528,-27.792,5,2019
2019-05-10,Roger Demir,West,Office Supplies,11.96,5.8604,5,2019
2019-05-10,Christopher Schild,East,Technology,743.988,-123.998,5,2019
2019-05-10,Gene McClure,Central,Office Supplies,7.072,2.3868,5,2019
2019-05-11,Ted Trevino,West,Office Supplies,5.98,2.691,5,2019
2019-05-12,Vivek Grady,South,Office Supplies,10.96,2.9592,5,2019
2019-05-12,Filia McAdams,East,Office Supplies,82.368,-19.5624,5,2019
2019-05-12,Jill Matthias,West,Office Supplies,54.9,26.901,5,2019
2019-05-12,Harry Marie,East,Furniture,10.02,4.4088,5,2019
2019-05-12,Harry Marie,East,Technology,631.96,303.3408,5,2019
2019-05-12,Vivian Mathis,West,Technology,120.0,46.8,5,2019
2019-05-12,Vivian Mathis,West,Office Supplies,8.67,2.3409,5,2019
2019-05-14,Logan Haushalter,East,Furniture,79.384,29.769,5,2019
2019-05-14,Michael Kennedy,South,Office Supplies,57.582,-44.1462,5,2019
2019-05-14,Michael Kennedy,South,Office Supplies,31.104,10.8864,5,2019
2019-05-14,Michael Kennedy,South,Furniture,30.192,8.3028,5,2019
2019-05-14,Michael Kennedy,South,Technology,43.6,4.36,5,2019
2019-05-14,Michael Kennedy,South,Office Supplies,4.768,0.4172,5,2019
2019-05-14,Michael Kennedy,South,Office Supplies,10.38,-7.612,5,2019
2019-05-14,Michael Kennedy,South,Office Supplies,13.392,-9.8208,5,2019
2019-05-14,Tiffany House,West,Technology,185.528,48.7011,5,2019
2019-05-15,Steve Nguyen,South,Office Supplies,511.84,240.5648,5,2019
2019-05-15,Steve Nguyen,South,Office Supplies,91.96,25.7488,5,2019
2019-05-15,Steve Nguyen,South,Office Supplies,8.34,2.1684,5,2019
2019-05-15,Thomas Thornton,East,Office Supplies,13.776,4.4772,5,2019
2019-05-15,Darren Powers,South,Office Supplies,7.764,-5.176,5,2019
2019-05-15,Michael Nguyen,East,Office Supplies,15.232,5.5216,5,2019
2019-05-16,Jim Radford,East,Office Supplies,552.56,0.0,5,2019
2019-05-16,Denny Ordway,West,Office Supplies,17.34,8.4966,5,2019
2019-05-16,Sanjit Chand,West,Furniture,282.84,19.7988,5,2019
2019-05-16,Sanjit Chand,West,Office Supplies,27.72,13.3056,5,2019
2019-05-17,Roy Phan,South,Office Supplies,2.952,-2.1648,5,2019
2019-05-17,Roy Phan,South,Office Supplies,27.018,-21.6144,5,2019
2019-05-17,Arthur Gainer,East,Office Supplies,65.17,18.8993,5,2019
2019-05-17,Arthur Gainer,East,Office Supplies,14.62,6.8714,5,2019
2019-05-17,Arthur Gainer,East,Furniture,173.24,17.324,5,2019
2019-05-17,Luke Weiss,Central,Office Supplies,2.89,-4.7685,5,2019
2019-05-17,Luke Weiss,Central,Office Supplies,7.896,2.4675,5,2019
2019-05-17,Luke Weiss,Central,Furniture,22.608,-10.1736,5,2019
2019-05-17,Luke Weiss,Central,Office Supplies,30.528,9.54,5,2019
2019-05-18,Eric Barreto,West,Office Supplies,104.28,26.07,5,2019
2019-05-18,Eric Barreto,West,Office Supplies,17.94,8.7906,5,2019
2019-05-19,Laurel Elliston,South,Furniture,641.96,179.7488,5,2019
2019-05-19,Bradley Nguyen,East,Office Supplies,242.9,70.441,5,2019
2019-05-19,Bradley Nguyen,East,Office Supplies,454.9,0.0,5,2019
2019-05-19,Bradley Nguyen,East,Furniture,35.92,15.0864,5,2019
2019-05-19,Bradley Nguyen,East,Furniture,39.76,12.3256,5,2019
2019-05-19,Bradley Nguyen,East,Office Supplies,47.744,14.92,5,2019
2019-05-19,Bill Tyler,West,Office Supplies,9.584,3.3544,5,2019
2019-05-19,Roy Phan,Central,Office Supplies,21.4,6.206,5,2019
2019-05-19,Anna Häberlin,West,Office Supplies,87.84,23.7168,5,2019
2019-05-20,Rick Bensley,West,Furniture,1049.2,272.792,5,2019
2019-05-20,Rick Bensley,West,Office Supplies,15.424,5.0128,5,2019
2019-05-20,Joe Kamberova,South,Technology,1363.96,85.2475,5,2019
2019-05-20,Dean Braden,South,Office Supplies,2.694,-2.245,5,2019
2019-05-20,Eugene Hildebrand,West,Office Supplies,40.635,-32.508,5,2019
2019-05-21,Logan Haushalter,West,Technology,55.176,-12.4146,5,2019
2019-05-21,Logan Haushalter,West,Technology,66.26,27.1666,5,2019
2019-05-21,Linda Cazamias,West,Technology,2396.4,179.73,5,2019
2019-05-21,Christine Phan,East,Office Supplies,111.96,54.8604,5,2019
2019-05-21,Alejandro Savely,Central,Office Supplies,1.964,-3.2406,5,2019
2019-05-21,Alejandro Savely,Central,Office Supplies,82.656,30.996,5,2019
2019-05-21,Sally Hughsby,Central,Office Supplies,3.798,-5.8869,5,2019
2019-05-22,Art Ferguson,East,Technology,345.0,86.25,5,2019
2019-05-22,Art Ferguson,East,Furniture,174.286,-19.9184,5,2019
2019-05-22,Art Ferguson,East,Office Supplies,662.84,172.3384,5,2019
2019-05-22,Art Ferguson,East,Technology,95.1,30.432,5,2019
2019-05-22,Art Ferguson,East,Office Supplies,26.88,12.9024,5,2019
2019-05-22,Art Ferguson,East,Technology,257.98,74.8142,5,2019
2019-05-22,Jeremy Farry,South,Office Supplies,14.73,7.2177,5,2019
2019-05-22,Jim Epp,West,Technology,222.384,22.2384,5,2019
2019-05-23,Lisa DeCherney,West,Furniture,37.05,16.302,5,2019
2019-05-23,Ken Lonsdale,Central,Technology,1979.928,148.4946,5,2019
2019-05-23,Anne Pryor,South,Office Supplies,4.98,2.4402,5,2019
2019-05-23,Christopher Conant,East,Technology,2399.976,1119.9968,5,2019
2019-05-23,Christopher Conant,East,Office Supplies,6.294,-4.196,5,2019
2019-05-23,Christopher Conant,East,Office Supplies,10.368,3.6288,5,2019
2019-05-23,Christopher Conant,East,Technology,122.382,-24.4764,5,2019
2019-05-24,Eugene Hildebrand,South,Office Supplies,69.5,20.155,5,2019
2019-05-24,Eugene Hildebrand,South,Office Supplies,191.6,91.968,5,2019
2019-05-24,Dennis Pardue,East,Office Supplies,16.656,3.3312,5,2019
2019-05-25,Julia Barnett,South,Furniture,24.96,6.24,5,2019
2019-05-25,Julia Barnett,South,Office Supplies,19.36,9.2928,5,2019
2019-05-25,Julia Barnett,South,Office Supplies,1267.65,152.118,5,2019
2019-05-26,Maurice Satty,Central,Office Supplies,10.368,3.6288,5,2019
2019-05-26,Maurice Satty,Central,Furniture,388.43,-88.784,5,2019
2019-05-26,Maurice Satty,Central,Office Supplies,14.352,5.2026,5,2019
2019-05-26,Maurice Satty,Central,Technology,63.992,-7.1991,5,2019
2019-05-26,Toby Braunhardt,East,Office Supplies,19.44,9.3312,5,2019
2019-05-26,Toby Braunhardt,East,Office Supplies,9.64,4.4344,5,2019
2019-05-26,Toby Braunhardt,East,Office Supplies,12.7,5.842,5,2019
2019-05-26,Toby Braunhardt,East,Furniture,41.37,17.3754,5,2019
2019-05-26,Tiffany House,East,Office Supplies,1.504,0.1692,5,2019
2019-05-26,Tiffany House,East,Office Supplies,34.848,6.534,5,2019
2019-05-26,Stewart Visinsky,West,Office Supplies,5.94,0.0,5,2019
2019-05-26,Stewart Visinsky,West,Office Supplies,45.36,21.7728,5,2019
2019-05-26,Stewart Visinsky,West,Technology,211.168,23.7564,5,2019
2019-05-26,Stewart Visinsky,West,Furniture,484.704,-84.8232,5,2019
2019-05-26,Stewart Visinsky,West,Technology,371.976,116.2425,5,2019
